,Name Romaji,Name Native,Name English,Synonyms,Volume Count,Start Date,Start Year,Popularity,Favorites,Source,Genre_One,Genre_Two,Genre_Three,Tag_One,Tag_Two,Tag_Three,Rating Rank,Popularity Rank,Has Anime,Anime Release Date,Name Word Count,Link,Average Rating,Adaptation,Status_Cancelled,Status_Finished,Status_Hiatus,Status_Not Yet Released,Status_Releasing
1837,"Isekai de Cheat Skill wo Te ni Shita Ore wa, Genjitsu Sekai wo mo Musou Suru: Level Up wa Jinsei wo Kaeta - Girls Side",異世界でチート能力を手にした俺は、現実世界をも無双する ガールズサイド,"Isekai de Cheat Skill wo Te ni Shita Ore wa, Genjitsu Sekai wo mo Musou Suru: Level Up wa Jinsei wo Kaeta - Girls Side","Isekai de Cheat Skill wo Te ni Shita Ore wa, Genjitsu Sekai wo mo Musou Suru: Level Up wa Jinsei wo Kaeta - Girls Side",3.288627450980392,"Dec 20, 2022",2022.0,30.0,1.0,1,3,2,7,No Tag,No Tag,No Tag,0,0,False,2014.0,25.0,https://anilist.co/manga/153891/Isekai-de-Cheat-Skill-wo-Te-ni-Shita-Ore-wa-Genjitsu-Sekai-wo-mo-Musou-Suru-Level-Up-wa-Jinsei-wo-Kaeta--Girls-Side/,72.44872100226819,0.0,0,0,0,0,1
1838,"Saikyou ni Uzai Kanojo no, Ashita Kara Tsukaeru Mount Lesson",最強にウザい彼女の、明日から使えるマウント教室,"Saikyou ni Uzai Kanojo no, Ashita Kara Tsukaeru Mount Lesson","Saikyou ni Uzai Kanojo no, Ashita Kara Tsukaeru Mount Lesson",3.288627450980392,"Aug 18, 2022",2022.0,30.0,1.0,1,4,6,0,No Tag,No Tag,No Tag,0,0,False,2014.0,10.0,https://anilist.co/manga/152810/Saikyou-ni-Uzai-Kanojo-no-Ashita-Kara-Tsukaeru-Mount-Lesson/,72.44872100226819,0.0,0,0,0,0,1
1839,Royal Cinderella Mama: Reitetsu Koutei ga Ikemen Papa ni Daihenshin desu ka?,ロイヤル・シンデレラ・ママ 冷徹皇帝がイクメンパパに大変身ですかっ？,Royal Cinderella Mama: Reitetsu Koutei ga Ikemen Papa ni Daihenshin desu ka?,Royal Cinderella Mama: Reitetsu Koutei ga Ikemen Papa ni Daihenshin desu ka?,1.0,"Jan 4, 2018",2018.0,30.0,20.754139072847682,1,1,7,6,No Tag,No Tag,No Tag,0,0,False,2014.0,12.0,https://anilist.co/manga/110895/Royal-Cinderella-Mama-Reitetsu-Koutei-ga-Ikemen-Papa-ni-Daihenshin-desu-ka/,72.44872100226819,0.0,0,1,0,0,0
1840,Seiju no Kuni no Kinjutsukai,聖樹の国の禁呪使い,Seiju no Kuni no Kinjutsukai,Forbidden Spell Master of the Holy Tree,9.0,"Oct 25, 2014",2014.0,30.0,1.0,1,3,4,11,No Tag,No Tag,No Tag,0,0,False,2014.0,5.0,https://anilist.co/manga/124983/Seiju-no-Kuni-no-Kinjutsukai/,75.0,0.0,0,1,0,0,0
1841,Sanzensekai no Raisner,三千世界の英雄王〈レイズナー〉,Sanzensekai no Raisner,"The King of Heroes in This Crazy World
Sanzensekai no Eiyuuou",3.288627450980392,"Jul 25, 2016",2016.0,30.0,20.754139072847682,1,3,11,7,No Tag,No Tag,No Tag,0,0,False,2014.0,3.0,https://anilist.co/manga/111696/Sanzensekai-no-Raisner/,1.0,0.0,0,0,0,0,1
1842,"S-kyuu Onzoushi-tachi ga Yuku, Isekai Keiyaku Rulers Life",S級御曹司たちがゆく、異世界契約支配者生活,"S-kyuu Onzoushi-tachi ga Yuku, Isekai Keiyaku Rulers Life","S-kyuu Onzoushi-tachi ga Yuku
Isekai Keiyaku Shihaisha Seikatsu",2.0,"Aug 15, 2016",2016.0,30.0,20.754139072847682,1,7,0,0,No Tag,No Tag,No Tag,0,0,False,2014.0,8.0,https://anilist.co/manga/97398/Skyuu-Onzoushitachi-ga-Yuku-Isekai-Keiyaku-Rulers-Life/,72.44872100226819,0.0,0,1,0,0,0
1843,Ebiten: Kitan Kitan,えびてん 綺譚奇譚,Ebiten: Kitan Kitan,Ebiten: Kitan Kitan,1.0,"Sep 29, 2012",2012.0,29.0,2.0,1,5,0,0,No Tag,No Tag,No Tag,0,0,False,2014.0,3.0,https://anilist.co/manga/87058/Ebiten-Kitan-Kitan/,60.0,0.0,0,1,0,0,0
1844,13-banme no Alice,十三番目のアリス,13-banme no Alice,Alice XIII,4.0,"Aug 10, 2006",2006.0,29.0,20.754139072847682,1,3,0,0,No Tag,No Tag,No Tag,0,0,False,2014.0,3.0,https://anilist.co/manga/88327/13banme-no-Alice/,70.0,0.0,0,1,0,0,0
1845,Soukyuu no Karma,蒼穹のカルマ,Soukyuu no Karma,Soukyuu no Karma,8.0,"Jan 20, 2009",2009.0,29.0,20.754139072847682,1,4,9,0,No Tag,No Tag,No Tag,0,0,False,2014.0,3.0,https://anilist.co/manga/89123/Soukyuu-no-Karma/,70.0,0.0,0,1,0,0,0
1846,Joushou Maou no Yarinaoshi,常勝魔王のやりなおし,Joushou Maou no Yarinaoshi,Joushou Maou no Yarinaoshi,3.288627450980392,"Oct 1, 2020",2020.0,29.0,2.0,1,3,2,11,No Tag,No Tag,No Tag,0,0,False,2014.0,4.0,https://anilist.co/manga/124991/Joushou-Maou-no-Yarinaoshi/,10.0,0.0,0,0,0,0,1
1847,Kyou ga Saigo Hito da toshitemo,今日が最後の人類だとしても,Kyou ga Saigo Hito da toshitemo,"Kyou ga Saigo Jinrui da toshitemo
Even if I'm the last human",2.0,"Oct 28, 2016",2016.0,29.0,20.754139072847682,1,1,7,0,No Tag,No Tag,No Tag,0,0,False,2014.0,6.0,https://anilist.co/manga/121887/Kyou-ga-Saigo-Hito-da-toshitemo/,53.0,0.0,0,1,0,0,0
1848,"Wagamama Oujo ni Tsukaeta Bannou Shitsuji, Tonari no Teikoku de Saikyou no Gunjin ni Nariagari Musou Suru",わがまま王女に仕えた万能執事、隣の帝国で最強の軍人に成り上がり無双する,"Wagamama Oujo ni Tsukaeta Bannou Shitsuji, Tonari no Teikoku de Saikyou no Gunjin ni Nariagari Musou Suru","Wagamama Oujo ni Tsukaeta Bannou Shitsuji, Tonari no Teikoku de Saikyou no Gunjin ni Nariagari Musou Suru",3.288627450980392,"Jan 15, 2021",2021.0,29.0,20.754139072847682,1,3,4,7,No Tag,No Tag,No Tag,0,0,False,2014.0,17.0,https://anilist.co/manga/142622/Wagamama-Oujo-ni-Tsukaeta-Bannou-Shitsuji-Tonari-no-Teikoku-de-Saikyou-no-Gunjin-ni-Nariagari-Musou-Suru/,72.44872100226819,0.0,0,0,0,0,1
1849,Gamer's High: Kage no Ousha no Koukeisha,ゲーマーズ・ハイ 影の王者の後継者,Gamer's High: Kage no Ousha no Koukeisha,Gamer's High: Kage no Ousha no Koukeisha,3.288627450980392,"Dec 25, 2019",2019.0,29.0,2.0,1,0,0,0,No Tag,No Tag,No Tag,0,0,False,2014.0,7.0,https://anilist.co/manga/114492/Gamers-High-Kage-no-Ousha-no-Koukeisha/,70.0,0.0,0,0,0,0,1
1850,Kandou Sareta no de Tanteiya Hajimemasu! Jitsu wa Boukoku no Joou da Nante Naisho Desu,勘当されたので探偵屋はじめます! 実は亡国の女王だなんて内緒です,The Disowned Queen's Consulting Detective Agency,Kandou Sareta no de Tanteiya Hajimemasu! Jitsu wa Boukoku no Joou da Nante Naisho Desu,1.0,"Jan 15, 2022",2022.0,29.0,20.754139072847682,1,5,12,0,No Tag,No Tag,No Tag,0,0,False,2014.0,15.0,https://anilist.co/manga/157823/Kandou-Sareta-no-de-Tanteiya-Hajimemasu-Jitsu-wa-Boukoku-no-Joou-da-Nante-Naisho-Desu/,72.44872100226819,0.0,0,1,0,0,0
1851,Isekai de Nonbiri Iyashi te Hajimemasu: Doku ni mo Kusuri ni mo Naranai kara Tensei shita Ohanashi,異世界でのんびり癒し手はじめます ～毒にも薬にもならないから転生したお話～,Isekai de Nonbiri Iyashi te Hajimemasu: Doku ni mo Kusuri ni mo Naranai kara Tensei shita Ohanashi,I Will Leisurely Become A Healer in Another World,3.288627450980392,"Nov 12, 2018",2018.0,29.0,2.0,1,4,7,6,No Tag,No Tag,No Tag,0,0,False,2014.0,17.0,https://anilist.co/manga/124210/Isekai-de-Nonbiri-Iyashi-te-Hajimemasu-Doku-ni-mo-Kusuri-ni-mo-Naranai-kara-Tensei-shita-Ohanashi/,72.44872100226819,0.0,0,0,0,0,1
1852,Jingai Kyoushitsu no Ningengirai Kyoushi,人外教室の人間嫌い教師,Jingai Kyoushitsu no Ningengirai Kyoushi,Jingai Kyoushitsu no Ningengirai Kyoushi,3.288627450980392,"Feb 25, 2022",2022.0,29.0,1.0,1,4,1,7,No Tag,No Tag,No Tag,0,0,False,2014.0,5.0,https://anilist.co/manga/143135/Jingai-Kyoushitsu-no-Ningengirai-Kyoushi/,70.0,0.0,0,0,0,0,1
1853,VRMMO de Summoner Hajimemashita,VRMMOでサモナー始めました,VRMMO de Summoner Hajimemashita,I Started As Summoner In VRMMO,5.0,"Jan 10, 2018",2018.0,29.0,2.0,1,3,2,4,No Tag,No Tag,No Tag,0,0,False,2014.0,4.0,https://anilist.co/manga/117078/VRMMO-de-Summoner-Hajimemashita/,62.0,0.0,0,1,0,0,0
1854,Imouto ga Onna Kishi Gakuen ni Nyuugaku Shitara Nazeka Kyuukoku no Eiyuu ni Narimashita. Boku ga.,妹が女騎士学園に入学したらなぜか救国の英雄になりました。ぼくが。,Imouto ga Onna Kishi Gakuen ni Nyuugaku Shitara Nazeka Kyuukoku no Eiyuu ni Narimashita. Boku ga.,Imouto ga Onna Kishi Gakuen ni Nyuugaku Shitara Nazeka Kyuukoku no Eiyuu ni Narimashita. Boku ga.,3.288627450980392,"Sep 16, 2022",2022.0,29.0,1.0,1,3,2,7,No Tag,No Tag,No Tag,0,0,False,2014.0,16.0,https://anilist.co/manga/153183/Imouto-ga-Onna-Kishi-Gakuen-ni-Nyuugaku-Shitara-Nazeka-Kyuukoku-no-Eiyuu-ni-Narimashita-Boku-ga/,72.44872100226819,0.0,0,0,0,0,1
1855,"Mukiryoku NEET na Moto Shindou, Boukensha ni Naru: ""Gakusei Jidai no Seiseki to Jisshakai wa Betsu Daro?"" to Kanchaigai Shita Mama Mujikaku Cheat ni Musou Suru",無気力ニートな元神童、冒険者になる　～「学生時代の成績と実社会は別だろ？」と勘違いしたまま無自覚チートに無双する～,"Mukiryoku NEET na Moto Shindou, Boukensha ni Naru: ""Gakusei Jidai no Seiseki to Jisshakai wa Betsu Daro?"" to Kanchaigai Shita Mama Mujikaku Cheat ni Musou Suru","Mukiryoku NEET na Moto Shindou, Boukensha ni Naru: ""Gakusei Jidai no Seiseki to Jisshakai wa Betsu Daro?"" to Kanchaigai Shita Mama Mujikaku Cheat ni Musou Suru",3.288627450980392,"May 25, 2022",2022.0,29.0,2.0,1,2,4,7,No Tag,No Tag,No Tag,0,0,False,2014.0,26.0,https://anilist.co/manga/147516/Mukiryoku-NEET-na-Moto-Shindou-Boukensha-ni-Naru-Gakusei-Jidai-no-Seiseki-to-Jisshakai-wa-Betsu-Daro-to-Kanchaigai-Shita-Mama-Mujikaku-Cheat-ni-Musou-Suru/,89.0,0.0,0,0,0,0,1
1856,Eiyuu to Kenja no Tensei Kon,英雄と賢者の転生婚,Eiyuu to Kenja no Tensei Kon,Eiyuu to Kenja no Tensei Kon,3.288627450980392,"Apr 30, 2022",2022.0,29.0,2.0,1,3,2,7,No Tag,No Tag,No Tag,0,0,False,2014.0,6.0,https://anilist.co/manga/146826/Eiyuu-to-Kenja-no-Tensei-Kon/,72.44872100226819,0.0,0,0,0,0,1
1857,Yappa Choroin Desho!,やっぱチョロインでしょ!,I want a harem but she is very xxx,Yappa Choroin Desho!,2.0,"Oct 1, 2014",2014.0,29.0,20.754139072847682,1,4,7,6,No Tag,No Tag,No Tag,0,0,False,2014.0,3.0,https://anilist.co/manga/93005/Yappa-Choroin-Desho/,72.44872100226819,0.0,0,1,0,0,0
1858,Fang of Underdog,ファング・オブ・アンダードッグ,Fang of Underdog,Fang of Underdog,3.288627450980392,"Nov 21, 2014",2014.0,29.0,20.754139072847682,1,3,7,0,No Tag,No Tag,No Tag,0,0,False,2014.0,3.0,https://anilist.co/manga/93076/Fang-of-Underdog/,70.0,0.0,0,0,0,0,1
1859,"Love Come wa Isekai wo Sukutta Ato de!: Kaettekitara, Gyaku ni Maou no Musume ga Yattekita",ラブコメは異世界を救ったあとで!: 帰ってきたら、逆に魔王の娘がやってきた,"Love Come wa Isekai wo Sukutta Ato de!: Kaettekitara, Gyaku ni Maou no Musume ga Yattekita","Love Come wa Isekai wo Sukutta Ato de!: Kaettekitara, Gyaku ni Maou no Musume ga Yattekita",3.288627450980392,"Sep 10, 2020",2020.0,29.0,1.0,1,4,7,6,No Tag,No Tag,No Tag,0,0,False,2014.0,16.0,https://anilist.co/manga/132750/Love-Come-wa-Isekai-wo-Sukutta-Ato-de-Kaettekitara-Gyaku-ni-Maou-no-Musume-ga-Yattekita/,72.44872100226819,0.0,0,0,0,0,1
1860,"Boku no Gunshi wa, Skirt ga Mijika Sugiru: Salaryman to JK, Hitotsu Yane no Shita",僕の軍師は、スカートが短すぎる ～サラリーマンとJK、ひとつ屋根の下,"Boku no Gunshi wa, Skirt ga Mijika Sugiru: Salaryman to JK, Hitotsu Yane no Shita","Boku no Gunshi wa, Skirt ga Mijika Sugiru: Salaryman to JK, Hitotsu Yane no Shita",3.288627450980392,"Oct 14, 2020",2020.0,29.0,1.0,1,4,6,0,No Tag,No Tag,No Tag,0,0,False,2014.0,15.0,https://anilist.co/manga/142453/Boku-no-Gunshi-wa-Skirt-ga-Mijika-Sugiru-Salaryman-to-JK-Hitotsu-Yane-no-Shita/,80.0,0.0,0,0,0,0,1
1861,Tensei Danzou Oujo wa Kekkon Aite wo Sagasanai,転生男装王女は結婚相手を探さない,Tensei Danzou Oujo wa Kekkon Aite wo Sagasanai,The Reincarnated Cross Dressing Princess Cannot Find a Marriage Partner,1.0,"Feb 29, 2016",2016.0,29.0,2.0,1,1,11,7,No Tag,No Tag,No Tag,0,0,False,2014.0,8.0,https://anilist.co/manga/120712/Tensei-Danzou-Oujo-wa-Kekkon-Aite-wo-Sagasanai/,72.44872100226819,0.0,0,1,0,0,0
1862,Aiyoku no Eustia: Auld Lang Syne,穢翼のユースティア Auld Lang Syne《過去編》,Aiyoku no Eustia: Auld Lang Syne,Aiyoku no Eustia: Kako-hen,1.0,"Dec 22, 2011",2011.0,29.0,20.754139072847682,1,3,1,8,No Tag,No Tag,No Tag,0,0,False,2014.0,6.0,https://anilist.co/manga/93676/Aiyoku-no-Eustia-Auld-Lang-Syne/,76.0,0.0,0,1,0,0,0
1863,Asahina-san no Bentou Tabetai,朝比奈さんの弁当食べたい,Asahina-san no Bentou Tabetai,Asahina-san no Bentou Tabetai,3.288627450980392,"Aug 1, 2022",2022.0,29.0,20.754139072847682,1,4,6,0,No Tag,No Tag,No Tag,0,0,False,2014.0,4.0,https://anilist.co/manga/151358/Asahinasan-no-Bentou-Tabetai/,72.44872100226819,0.0,0,0,0,0,1
1864,Grimoire no Tate,魔術楽譜の盾,Grimoire no Tate,"Majutsu Gakufu no Tate
Shield of Grimoire",2.0,"Feb 25, 2015",2015.0,29.0,1.0,1,7,0,0,No Tag,No Tag,No Tag,0,0,False,2014.0,3.0,https://anilist.co/manga/93910/Grimoire-no-Tate/,72.44872100226819,0.0,0,1,0,0,0
1865,Houshin Engi,封神演戯,Chinese Romance,Houshin Engi,3.0,"May 22, 2015",2015.0,29.0,20.754139072847682,1,7,6,12,No Tag,No Tag,No Tag,0,0,False,2014.0,2.0,https://anilist.co/manga/94905/Houshin-Engi/,72.44872100226819,0.0,0,1,0,0,0
1866,Baku: Kemono no Yume to Nemurihime,貘　ー獣の夢と眠り姫ー,Baku: Kemono no Yume to Nemurihime,Baku -Kemononoyumeto Nemurihime-,3.288627450980392,"Jul 21, 2021",2021.0,29.0,1.0,1,3,1,5,No Tag,No Tag,No Tag,0,0,False,2014.0,6.0,https://anilist.co/manga/142231/Baku-Kemono-no-Yume-to-Nemurihime/,72.44872100226819,0.0,0,0,0,0,1
1867,Cheat Onna Kishi datte Logout Sureba Ijiri Houdai,チート女騎士だってログアウトすれば弄り放題,Cheat Onna Kishi datte Logout Sureba Ijiri Houdai,Cheat Onna Kishi datte Logout Sureba Ijiri Houdai,1.0,"Jun 19, 2015",2015.0,29.0,1.0,1,3,4,11,No Tag,No Tag,No Tag,0,0,False,2014.0,8.0,https://anilist.co/manga/95246/Cheat-Onna-Kishi-datte-Logout-Sureba-Ijiri-Houdai/,90.0,0.0,0,1,0,0,0
1868,"Kanojo no ""Tekisetsuna Kyori (Social Distance)"" ga Chikasugiru",彼女の”適切な距離（ソーシャルディスタンス）”が近すぎる,"Kanojo no ""Tekisetsuna Kyori (Social Distance)"" ga Chikasugiru","Kanojo no ""Tekisetsuna Kyori (Social Distance)"" ga Chikasugiru",3.288627450980392,"Apr 15, 2022",2022.0,29.0,2.0,1,4,6,0,No Tag,No Tag,No Tag,0,0,False,2014.0,8.0,https://anilist.co/manga/145308/Kanojo-no-Tekisetsuna-Kyori-Social-Distance-ga-Chikasugiru/,72.44872100226819,0.0,0,0,0,0,1
1869,Almark,アルマーク,Almark,Almark,3.288627450980392,"Aug 25, 2022",2022.0,29.0,20.754139072847682,1,3,4,1,No Tag,No Tag,No Tag,0,0,False,2014.0,1.0,https://anilist.co/manga/151576/Almark/,72.44872100226819,0.0,0,0,0,0,1
1870,Kou 3 de Menkyo wo Totta. Kawaikunai Kouhai to Natsu Tabi Suru hame ni Natta.,高3で免許を取った。可愛くない後輩と夏旅するハメになった。,Kou 3 de Menkyo wo Totta. Kawaikunai Kouhai to Natsu Tabi Suru hame ni Natta.,Kou 3 de Menkyo wo Totta. Kawaikunai Kouhai to Natsu Tabi Suru hame ni Natta.,3.288627450980392,"Apr 15, 2022",2022.0,29.0,1.0,1,4,6,0,No Tag,No Tag,No Tag,0,0,False,2014.0,15.0,https://anilist.co/manga/146010/Kou-3-de-Menkyo-wo-Totta-Kawaikunai-Kouhai-to-Natsu-Tabi-Suru-hame-ni-Natta/,85.0,0.0,0,0,0,0,1
1871,Boku wa Otasa no Hime Tokidoki Joou-sama no Pet,ボクはオタサーの姫ときどき女王様のペット,Boku wa Otasa no Hime Tokidoki Joou-sama no Pet,Boku wa Otasa no Hime Tokidoki Joou-sama no Pet,1.0,"Feb 12, 2016",2016.0,29.0,20.754139072847682,1,11,6,0,No Tag,No Tag,No Tag,0,0,False,2014.0,9.0,https://anilist.co/manga/96852/Boku-wa-Otasa-no-Hime-Tokidoki-Joousama-no-Pet/,72.44872100226819,0.0,0,1,0,0,0
1872,Kenma Kensou Kensei Kenbu,剣魔剣奏剣聖剣舞,Kenma Kensou Kensei Kenbu,"Reign of Blade, Rain of Blood",3.288627450980392,"Feb 25, 2016",2016.0,29.0,1.0,1,3,7,0,No Tag,No Tag,No Tag,0,0,False,2014.0,4.0,https://anilist.co/manga/96884/Kenma-Kensou-Kensei-Kenbu/,72.44872100226819,0.0,0,0,0,0,1
1873,Ota-Cir no Hime to Koi ga Dekiru Wake ga Nai.,オタサーの姫と恋ができるわけがない。,Ota-Cir no Hime to Koi ga Dekiru Wake ga Nai.,Otaku Circle no Hime to Koi ga Dekiru Wake ga Nai.,3.288627450980392,"May 20, 2016",2016.0,29.0,1.0,1,4,6,0,No Tag,No Tag,No Tag,0,0,False,2014.0,10.0,https://anilist.co/manga/97264/OtaCir-no-Hime-to-Koi-ga-Dekiru-Wake-ga-Nai/,72.44872100226819,0.0,0,0,0,0,1
1874,Koujo no Sekaiichi Shiawase na Kekkon: Seikan na Kishi no Mitsunaru Aibu,皇女の世界一しあわせな結婚　精悍な騎士の蜜なる愛撫,Koujo no Sekaiichi Shiawase na Kekkon: Seikan na Kishi no Mitsunaru Aibu,Koujo no Sekaiichi Shiawase na Kekkon: Seikan na Kishi no Mitsunaru Aibu,1.0,"Jun 17, 2016",2016.0,29.0,1.0,1,6,0,0,No Tag,No Tag,No Tag,0,0,False,2014.0,12.0,https://anilist.co/manga/107820/Koujo-no-Sekaiichi-Shiawase-na-Kekkon-Seikan-na-Kishi-no-Mitsunaru-Aibu/,60.0,0.0,0,1,0,0,0
1875,Masho no Otoko wo Mezashimasu,魔性の男を目指します,Masho no Otoko wo Mezashimasu,Let's Aim to be a Devilish Man,3.288627450980392,"Nov 29, 2019",2019.0,29.0,1.0,1,4,6,0,No Tag,No Tag,No Tag,0,0,False,2014.0,5.0,https://anilist.co/manga/130725/Masho-no-Otoko-wo-Mezashimasu/,60.0,0.0,0,0,0,0,1
1876,Anta nanka to Tsukiaeru Wakenai jan! Muri! Muri! Daisuki!,あんたなんかと付き合えるわけないじゃん！ムリ！ムリ！大好き！,Anta nanka to Tsukiaeru Wakenai jan! Muri! Muri! Daisuki!,No! No! No chance! I love you!,3.288627450980392,"Sep 1, 2017",2017.0,29.0,20.754139072847682,1,4,6,0,No Tag,No Tag,No Tag,0,0,False,2014.0,9.0,https://anilist.co/manga/122126/Anta-nanka-to-Tsukiaeru-Wakenai-jan-Muri-Muri-Daisuki/,72.44872100226819,0.0,0,0,0,0,1
1877,Last Savior,ラストセイバー,Last Savior,Last Savior,3.0,"Nov 10, 2012",2012.0,28.0,20.754139072847682,1,3,2,7,No Tag,No Tag,No Tag,0,0,False,2014.0,2.0,https://anilist.co/manga/88625/Last-Savior/,80.0,0.0,0,1,0,0,0
1878,Kikan Gentei Imouto.,期間限定いもうと。,My sister; only for a year,Kikan Gentei Imouto.,2.0,"Mar 17, 2012",2012.0,28.0,20.754139072847682,1,4,11,6,No Tag,No Tag,No Tag,0,0,False,2014.0,3.0,https://anilist.co/manga/88875/Kikan-Gentei-Imouto/,60.0,0.0,0,1,0,0,0
1879,Setsuna no Fuukei,刹那の風景,The Ephemeral Scenes of Setsuna's Journey,Setsuna no Fuukei,3.288627450980392,"Oct 5, 2020",2020.0,28.0,20.754139072847682,1,3,2,7,No Tag,No Tag,No Tag,0,0,False,2014.0,3.0,https://anilist.co/manga/146237/Setsuna-no-Fuukei/,72.44872100226819,0.0,0,0,0,0,1
1880,Sex Battle Royal!,セックス・バトルロイヤル!,Sex Battle Royal!,Sex Battle Royal!,1.0,"Nov 20, 2012",2012.0,28.0,20.754139072847682,1,4,11,6,No Tag,No Tag,No Tag,0,0,False,2014.0,3.0,https://anilist.co/manga/90403/Sex-Battle-Royal/,72.44872100226819,0.0,0,1,0,0,0
1881,Mahou Senshi Louie Gaiden,魔法戦士リウイ 外伝,Mahou Senshi Louie Gaiden,Mahou Senshi Louie: Second Season,3.0,1993,1993.0,28.0,20.754139072847682,1,3,2,7,No Tag,No Tag,No Tag,#4 Most Popular 1993,0,False,2014.0,4.0,https://anilist.co/manga/91469/Mahou-Senshi-Louie-Gaiden/,90.0,0.0,0,1,0,0,0
1882,"Watashi, Maou.: Nazeka Yuusha ni Dekiai sarete Imasu.",私、魔王。――なぜか勇者に溺愛されています。,"Watashi, Maou.: Nazeka Yuusha ni Dekiai sarete Imasu.","I, The Demon Lord.—For Some Reason Am Being Doted On By The Hero.",1.0,"Sep 29, 2017",2017.0,28.0,20.754139072847682,1,4,7,6,No Tag,No Tag,No Tag,0,0,False,2014.0,8.0,https://anilist.co/manga/120621/Watashi-Maou-Nazeka-Yuusha-ni-Dekiai-sarete-Imasu/,80.0,0.0,0,1,0,0,0
1883,Sou Kami no Elvina,双神のエルヴィナ,Sou Kami no Elvina,Twin Gods Elvina,3.288627450980392,"Feb 18, 2021",2021.0,28.0,1.0,1,3,7,6,No Tag,No Tag,No Tag,0,0,False,2014.0,4.0,https://anilist.co/manga/138517/Sou-Kami-no-Elvina/,54.0,0.0,0,0,0,0,1
1884,Oh Doroboo!,オー・ドロボー！,Oh Doroboo!,"Oo Dorboo!
Ou Dorobou!
Oh Dorobou!
Au Voleur!",2.0,"Sep 20, 2014",2014.0,28.0,20.754139072847682,1,4,5,0,No Tag,No Tag,No Tag,0,0,False,2014.0,2.0,https://anilist.co/manga/93012/Oh-Doroboo/,80.0,0.0,0,1,0,0,0
1885,Isekai Tensei... Saretenee!,異世界転生…されてねぇ!,Isekai Tensei... Saretenee!,Isekai Tensei... Saretenee!,3.288627450980392,"Oct 26, 2018",2018.0,28.0,20.754139072847682,1,3,4,7,No Tag,No Tag,No Tag,0,0,False,2014.0,3.0,https://anilist.co/manga/127611/Isekai-Tensei-Saretenee/,63.0,0.0,0,0,0,0,1
1886,Onnanoko wa Yasashikute Kawaii Mono dato Kangaeteita Jiki ga Ore ni mo Arimashita,女の子は優しくて可愛いものだと考えていた時期が俺にもありました,Onnanoko wa Yasashikute Kawaii Mono dato Kangaeteita Jiki ga Ore ni mo Arimashita,Onnanoko wa Yasashikute Kawaii Mono dato Kangaeteita Jiki ga Ore ni mo Arimashita,3.0,"Jul 10, 2013",2013.0,28.0,1.0,1,4,6,0,No Tag,No Tag,No Tag,0,0,False,2014.0,13.0,https://anilist.co/manga/93736/Onnanoko-wa-Yasashikute-Kawaii-Mono-dato-Kangaeteita-Jiki-ga-Ore-ni-mo-Arimashita/,70.0,0.0,0,1,0,0,0
1887,Circle de Ichiban Kawaii Daigaku no Kouhai,サークルで一番可愛い大学の後輩,Circle de Ichiban Kawaii Daigaku no Kouhai,Circle de Ichiban Kawaii Daigaku no Kouhai,3.288627450980392,"Apr 20, 2022",2022.0,28.0,1.0,1,4,6,0,No Tag,No Tag,No Tag,0,0,False,2014.0,7.0,https://anilist.co/manga/147081/Circle-de-Ichiban-Kawaii-Daigaku-no-Kouhai/,80.0,0.0,0,0,0,0,1
1888,"Cool na Megami-sama to Issho ni Sundara, Amayakashi Sugite Ponkotsu ni Shite Shimatta Ken ni Tsuite",クールな女神様と一緒に住んだら、甘やかしすぎてポンコツにしてしまった件について,"Cool na Megami-sama to Issho ni Sundara, Amayakashi Sugite Ponkotsu ni Shite Shimatta Ken ni Tsuite","Cool na Megami-sama to Issho ni Sundara, Amayakashi Sugite Ponkotsu ni Shite Shimatta Ken ni Tsuite",3.288627450980392,"Aug 1, 2022",2022.0,28.0,1.0,1,6,0,0,No Tag,No Tag,No Tag,0,0,False,2014.0,16.0,https://anilist.co/manga/151359/Cool-na-Megamisama-to-Issho-ni-Sundara-Amayakashi-Sugite-Ponkotsu-ni-Shite-Shimatta-Ken-ni-Tsuite/,72.44872100226819,0.0,0,0,0,0,1
1889,"Kobito Ijou no Koto wo, Kanojo ja Nai Kimi to.",恋人以上のことを、彼女じゃない君と。,"Kobito Ijou no Koto wo, Kanojo ja Nai Kimi to.","Kobito Ijou no Koto wo, Kanojo ja Nai Kimi to.",3.288627450980392,"Nov 18, 2022",2022.0,28.0,3.0,1,1,6,0,No Tag,No Tag,No Tag,0,0,False,2014.0,10.0,https://anilist.co/manga/156437/Kobito-Ijou-no-Koto-wo-Kanojo-ja-Nai-Kimi-to/,80.0,0.0,0,0,0,0,1
1890,Yome Elf.: Zense to Raise no Osananajimi kara Douji ni Kokurareta Ore,嫁エルフ。～前世と来世の幼なじみから同時にコクられた俺～,Yome Elf.: Zense to Raise no Osananajimi kara Douji ni Kokurareta Ore,Yome Elf.: Zense to Raise no Osananajimi kara Douji ni Kokurareta Ore,2.0,"Feb 24, 2017",2017.0,28.0,1.0,1,4,7,9,No Tag,No Tag,No Tag,0,0,False,2014.0,12.0,https://anilist.co/manga/120939/Yome-Elf-Zense-to-Raise-no-Osananajimi-kara-Douji-ni-Kokurareta-Ore/,72.44872100226819,0.0,0,1,0,0,0
